Trial,Time_Bin,Col_ID,Workers,Presence,Col_Size
Discovery,29,T,4,1,75
Discovery,30,T,1,1,75
Discovery,31,T,3,1,75
Discovery,32,T,5,1,75
Discovery,33,T,5,1,75
Discovery,34,T,8,1,75
Discovery,35,T,6,1,75
Discovery,36,T,5,1,75
Discovery,37,T,6,1,75
Discovery,38,T,5,1,75
Discovery,39,T,3,1,75
Discovery,40,T,3,1,75
Discovery,41,T,3,1,75
Discovery,42,T,3,1,75
Discovery,43,T,3,1,75
Discovery,44,T,5,1,75
Discovery,45,T,7,1,75
Discovery,46,T,8,1,75
Discovery,47,T,4,1,75
Discovery,48,T,3,1,75
Discovery,49,T,1,1,75
Discovery,50,T,1,1,75
Discovery,51,T,2,1,75
Discovery,52,T,3,1,75
Discovery,53,T,3,1,75
Discovery,54,T,4,1,75
Discovery,55,T,3,1,75
Discovery,56,T,3,1,75
Discovery,57,T,2,1,75
Discovery,58,T,2,1,75
Discovery,59,T,2,1,75
Discovery,60,T,3,1,75
Discovery,1,V,0,0,42
Discovery,2,V,0,0,42
Discovery,3,V,0,0,42
Discovery,4,V,0,0,42
Discovery,5,V,0,0,42
Discovery,6,V,0,0,42
Discovery,7,V,0,0,42
Discovery,8,V,0,0,42
Discovery,9,V,0,0,42
Discovery,10,V,0,0,42
Discovery,11,V,0,0,42
Discovery,12,V,0,0,42
Discovery,13,V,0,0,42
Discovery,14,V,0,0,42
Discovery,15,V,0,0,42
Discovery,16,V,0,0,42
Discovery,17,V,0,0,42
Discovery,18,V,0,0,42
Discovery,19,V,0,0,42
Discovery,20,V,0,0,42
Discovery,21,V,0,0,42
Discovery,22,V,0,0,42
Discovery,23,V,0,0,42
Discovery,24,V,0,0,42
Discovery,25,V,0,0,42
Discovery,26,V,0,0,42
Discovery,27,V,0,0,42
Discovery,28,V,0,0,42
Discovery,29,V,0,0,42
Discovery,30,V,0,0,42
Discovery,31,V,0,0,42
Discovery,32,V,0,0,42
Discovery,33,V,0,0,42
Discovery,34,V,0,0,42
Discovery,35,V,0,0,42
Discovery,36,V,0,0,42
Discovery,37,V,0,0,42
Discovery,38,V,0,0,42
Discovery,39,V,0,0,42
Discovery,40,V,0,0,42
Discovery,41,V,0,0,42
Discovery,42,V,0,0,42
Discovery,43,V,0,0,42
Discovery,44,V,0,0,42
Discovery,45,V,0,0,42
Discovery,46,V,0,0,42
Discovery,47,V,0,0,42
Discovery,48,V,0,0,42
Discovery,49,V,0,0,42
Discovery,50,V,0,0,42
Discovery,51,V,0,0,42
Discovery,52,V,0,0,42
Discovery,53,V,0,0,42
Discovery,54,V,0,0,42
Discovery,55,V,0,0,42
Discovery,56,V,0,0,42
Discovery,57,V,0,0,42
Discovery,58,V,0,0,42
Discovery,59,V,0,0,42
Discovery,60,V,0,0,42
Discovery,1,X,1,1,46
Discovery,2,X,0,0,46
Discovery,3,X,0,0,46
Discovery,4,X,2,1,46
Discovery,5,X,3,1,46
Discovery,6,X,2,1,46
Discovery,7,X,3,1,46
Discovery,8,X,6,1,46
Discovery,9,X,4,1,46
Discovery,10,X,5,1,46
Discovery,11,X,5,1,46
Discovery,12,X,6,1,46
Discovery,13,X,4,1,46
Discovery,14,X,4,1,46
Discovery,15,X,3,1,46
Discovery,16,X,2,1,46
Discovery,17,X,4,1,46
Discovery,18,X,4,1,46
Discovery,19,X,2,1,46
Discovery,20,X,2,1,46
Discovery,21,X,7,1,46
Discovery,22,X,3,1,46
Discovery,23,X,1,1,46
Discovery,24,X,3,1,46
Discovery,25,X,3,1,46
Discovery,26,X,3,1,46
Discovery,27,X,2,1,46
Discovery,28,X,5,1,46
Discovery,29,X,6,1,46
Discovery,30,X,2,1,46
Discovery,31,X,1,1,46
Discovery,32,X,2,1,46
Discovery,33,X,0,0,46
Discovery,34,X,0,0,46
Discovery,35,X,1,1,46
Discovery,36,X,1,1,46
Discovery,37,X,2,1,46
Discovery,38,X,2,1,46
Discovery,39,X,2,1,46
Discovery,40,X,1,1,46
Discovery,41,X,0,0,46
Discovery,42,X,2,1,46
Discovery,43,X,4,1,46
Discovery,44,X,2,1,46
Discovery,45,X,1,1,46
Discovery,46,X,2,1,46
Discovery,47,X,0,0,46
Discovery,48,X,1,1,46
Discovery,49,X,1,1,46
Discovery,50,X,0,0,46
Discovery,51,X,0,0,46
Discovery,52,X,2,1,46
Discovery,53,X,1,1,46
Discovery,54,X,0,0,46
