Trial,Time_Bin,Col_ID,Workers,Presence,Col_Size
Discovery,39,G,1,1,19
Discovery,40,G,0,0,19
Discovery,41,G,3,1,19
Discovery,42,G,4,1,19
Discovery,43,G,1,1,19
Discovery,44,G,0,0,19
Discovery,45,G,1,1,19
Discovery,46,G,2,1,19
Discovery,47,G,2,1,19
Discovery,48,G,2,1,19
Discovery,49,G,1,1,19
Discovery,50,G,1,1,19
Discovery,51,G,1,1,19
Discovery,52,G,0,0,19
Discovery,53,G,0,0,19
Discovery,54,G,1,1,19
Discovery,55,G,1,1,19
Discovery,56,G,0,0,19
Discovery,57,G,1,1,19
Discovery,58,G,1,1,19
Discovery,59,G,1,1,19
Discovery,60,G,0,0,19
Discovery,1,I,0,0,34
Discovery,2,I,0,0,34
Discovery,3,I,0,0,34
Discovery,4,I,0,0,34
Discovery,5,I,0,0,34
Discovery,6,I,0,0,34
Discovery,7,I,0,0,34
Discovery,8,I,0,0,34
Discovery,9,I,0,0,34
Discovery,10,I,0,0,34
Discovery,11,I,0,0,34
Discovery,12,I,0,0,34
Discovery,13,I,0,0,34
Discovery,14,I,0,0,34
Discovery,15,I,0,0,34
Discovery,16,I,0,0,34
Discovery,17,I,0,0,34
Discovery,18,I,0,0,34
Discovery,19,I,0,0,34
Discovery,20,I,0,0,34
Discovery,21,I,0,0,34
Discovery,22,I,0,0,34
Discovery,23,I,0,0,34
Discovery,24,I,0,0,34
Discovery,25,I,0,0,34
Discovery,26,I,0,0,34
Discovery,27,I,0,0,34
Discovery,28,I,0,0,34
Discovery,29,I,0,0,34
Discovery,30,I,0,0,34
Discovery,31,I,0,0,34
Discovery,32,I,0,0,34
Discovery,33,I,0,0,34
Discovery,34,I,0,0,34
Discovery,35,I,0,0,34
Discovery,36,I,0,0,34
Discovery,37,I,0,0,34
Discovery,38,I,0,0,34
Discovery,39,I,0,0,34
Discovery,40,I,0,0,34
Discovery,41,I,0,0,34
Discovery,42,I,0,0,34
Discovery,43,I,0,0,34
Discovery,44,I,0,0,34
Discovery,45,I,0,0,34
Discovery,46,I,0,0,34
Discovery,47,I,0,0,34
Discovery,48,I,0,0,34
Discovery,49,I,0,0,34
Discovery,50,I,0,0,34
Discovery,51,I,0,0,34
Discovery,52,I,0,0,34
Discovery,53,I,0,0,34
Discovery,54,I,0,0,34
Discovery,55,I,0,0,34
Discovery,56,I,0,0,34
Discovery,57,I,0,0,34
Discovery,58,I,0,0,34
Discovery,59,I,0,0,34
Discovery,60,I,0,0,34
Discovery,1,K,0,0,37
Discovery,2,K,0,0,37
Discovery,3,K,0,0,37
Discovery,4,K,0,0,37
Discovery,5,K,0,0,37
Discovery,6,K,0,0,37
Discovery,7,K,0,0,37
Discovery,8,K,0,0,37
Discovery,9,K,0,0,37
Discovery,10,K,0,0,37
Discovery,11,K,0,0,37
Discovery,12,K,0,0,37
Discovery,13,K,0,0,37
Discovery,14,K,0,0,37
Discovery,15,K,0,0,37
Discovery,16,K,0,0,37
Discovery,17,K,0,0,37
Discovery,18,K,0,0,37
Discovery,19,K,0,0,37
Discovery,20,K,0,0,37
Discovery,21,K,0,0,37
Discovery,22,K,0,0,37
Discovery,23,K,0,0,37
Discovery,24,K,0,0,37
Discovery,25,K,0,0,37
Discovery,26,K,0,0,37
Discovery,27,K,0,0,37
Discovery,28,K,0,0,37
Discovery,29,K,0,0,37
Discovery,30,K,0,0,37
Discovery,31,K,0,0,37
Discovery,32,K,0,0,37
Discovery,33,K,0,0,37
Discovery,34,K,0,0,37
Discovery,35,K,0,0,37
Discovery,36,K,0,0,37
Discovery,37,K,0,0,37
Discovery,38,K,0,0,37
Discovery,39,K,0,0,37
Discovery,40,K,0,0,37
Discovery,41,K,0,0,37
Discovery,42,K,0,0,37
Discovery,43,K,0,0,37
Discovery,44,K,0,0,37
Discovery,45,K,0,0,37
Discovery,46,K,0,0,37
Discovery,47,K,0,0,37
Discovery,48,K,0,0,37
Discovery,49,K,0,0,37
Discovery,50,K,0,0,37
Discovery,51,K,0,0,37
Discovery,52,K,0,0,37
Discovery,53,K,0,0,37
Discovery,54,K,0,0,37
Discovery,55,K,0,0,37
Discovery,56,K,0,0,37
Discovery,57,K,0,0,37
Discovery,58,K,0,0,37
Discovery,59,K,0,0,37
Discovery,60,K,0,0,37
Discovery,1,M,0,0,43
Discovery,2,M,0,0,43
Discovery,3,M,0,0,43
Discovery,4,M,0,0,43
Discovery,5,M,0,0,43
Discovery,6,M,0,0,43
Discovery,7,M,0,0,43
Discovery,8,M,0,0,43
Discovery,9,M,0,0,43
Discovery,10,M,1,1,43
Discovery,11,M,1,1,43
Discovery,12,M,0,0,43
Discovery,13,M,0,0,43
Discovery,14,M,1,1,43
Discovery,15,M,1,1,43
Discovery,16,M,0,0,43
Discovery,17,M,0,0,43
Discovery,18,M,1,1,43
Discovery,19,M,1,1,43
Discovery,20,M,0,0,43
Discovery,21,M,0,0,43
Discovery,22,M,1,1,43
Discovery,23,M,0,0,43
Discovery,24,M,0,0,43
Discovery,25,M,1,1,43
Discovery,26,M,1,1,43
Discovery,27,M,0,0,43
Discovery,28,M,1,1,43
Discovery,29,M,1,1,43
Discovery,30,M,0,0,43
Discovery,31,M,0,0,43
Discovery,32,M,1,1,43
Discovery,33,M,0,0,43
Discovery,34,M,0,0,43
Discovery,35,M,1,1,43
Discovery,36,M,0,0,43
Discovery,37,M,0,0,43
Discovery,38,M,1,1,43
Discovery,39,M,1,1,43
Discovery,40,M,0,0,43
Discovery,41,M,1,1,43
Discovery,42,M,1,1,43
Discovery,43,M,0,0,43
Discovery,44,M,0,0,43
Discovery,45,M,1,1,43
Discovery,46,M,1,1,43
Discovery,47,M,0,0,43
Discovery,48,M,0,0,43
Discovery,49,M,1,1,43
Discovery,50,M,1,1,43
Discovery,51,M,0,0,43
Discovery,52,M,0,0,43
Discovery,53,M,1,1,43
Discovery,54,M,1,1,43
Discovery,55,M,0,0,43
Discovery,56,M,1,1,43
Discovery,57,M,1,1,43
Discovery,58,M,0,0,43
Discovery,59,M,0,0,43
Discovery,60,M,1,1,43
Discovery,1,O,0,0,62
Discovery,2,O,0,0,62
Discovery,3,O,0,0,62
Discovery,4,O,0,0,62
Discovery,5,O,0,0,62
Discovery,6,O,0,0,62
Discovery,7,O,0,0,62
Discovery,8,O,0,0,62
Discovery,9,O,0,0,62
Discovery,10,O,0,0,62
Discovery,11,O,0,0,62
Discovery,12,O,0,0,62
Discovery,13,O,0,0,62
Discovery,14,O,0,0,62
Discovery,15,O,0,0,62
Discovery,16,O,0,0,62
Discovery,17,O,0,0,62
Discovery,18,O,0,0,62
Discovery,19,O,0,0,62
Discovery,20,O,0,0,62
Discovery,21,O,0,0,62
Discovery,22,O,0,0,62
Discovery,23,O,0,0,62
Discovery,24,O,0,0,62
Discovery,25,O,0,0,62
Discovery,26,O,0,0,62
Discovery,27,O,0,0,62
Discovery,28,O,0,0,62
Discovery,29,O,0,0,62
Discovery,30,O,0,0,62
Discovery,31,O,0,0,62
Discovery,32,O,0,0,62
Discovery,33,O,0,0,62
Discovery,34,O,0,0,62
Discovery,35,O,0,0,62
Discovery,36,O,0,0,62
Discovery,37,O,0,0,62
Discovery,38,O,0,0,62
Discovery,39,O,0,0,62
Discovery,40,O,0,0,62
Discovery,41,O,0,0,62
Discovery,42,O,0,0,62
Discovery,43,O,0,0,62
Discovery,44,O,0,0,62
Discovery,45,O,0,0,62
Discovery,46,O,0,0,62
Discovery,47,O,0,0,62
Discovery,48,O,0,0,62
Discovery,49,O,0,0,62
Discovery,50,O,0,0,62
Discovery,51,O,0,0,62
Discovery,52,O,0,0,62
Discovery,53,O,0,0,62
Discovery,54,O,0,0,62
Discovery,55,O,0,0,62
Discovery,56,O,0,0,62
Discovery,57,O,0,0,62
Discovery,58,O,0,0,62
Discovery,59,O,0,0,62
Discovery,60,O,0,0,62
Discovery,1,Q,0,0,121
Discovery,2,Q,0,0,121
Discovery,3,Q,0,0,121
Discovery,4,Q,0,0,121
Discovery,5,Q,0,0,121
Discovery,6,Q,0,0,121
Discovery,7,Q,0,0,121
Discovery,8,Q,0,0,121
Discovery,9,Q,0,0,121
Discovery,10,Q,0,0,121
Discovery,11,Q,0,0,121
Discovery,12,Q,0,0,121
Discovery,13,Q,0,0,121
Discovery,14,Q,0,0,121
Discovery,15,Q,1,1,121
Discovery,16,Q,1,1,121
Discovery,17,Q,1,1,121
Discovery,18,Q,0,0,121
Discovery,19,Q,0,0,121
Discovery,20,Q,0,0,121
Discovery,21,Q,1,1,121
Discovery,22,Q,0,0,121
Discovery,23,Q,0,0,121
Discovery,24,Q,0,0,121
Discovery,25,Q,1,1,121
Discovery,26,Q,0,0,121
Discovery,27,Q,0,0,121
Discovery,28,Q,0,0,121
Discovery,29,Q,1,1,121
Discovery,30,Q,1,1,121
Discovery,31,Q,0,0,121
Discovery,32,Q,0,0,121
Discovery,33,Q,1,1,121
Discovery,34,Q,1,1,121
Discovery,35,Q,0,0,121
Discovery,36,Q,0,0,121
Discovery,37,Q,0,0,121
Discovery,38,Q,1,1,121
Discovery,39,Q,1,1,121
Discovery,40,Q,0,0,121
Discovery,41,Q,0,0,121
Discovery,42,Q,0,0,121
Discovery,43,Q,1,1,121
Discovery,44,Q,1,1,121
Discovery,45,Q,0,0,121
Discovery,46,Q,0,0,121
Discovery,47,Q,1,1,121
Discovery,48,Q,1,1,121
Discovery,49,Q,1,1,121
Discovery,50,Q,1,1,121
Discovery,51,Q,0,0,121
Discovery,52,Q,0,0,121
Discovery,53,Q,0,0,121
Discovery,54,Q,1,1,121
Discovery,55,Q,1,1,121
Discovery,56,Q,0,0,121
Discovery,57,Q,0,0,121
Discovery,58,Q,1,1,121
Discovery,59,Q,1,1,121
Discovery,60,Q,1,1,121
Discovery,1,S,0,0,66
Discovery,2,S,0,0,66
Discovery,3,S,0,0,66
Discovery,4,S,0,0,66
Discovery,5,S,0,0,66
Discovery,6,S,0,0,66
Discovery,7,S,0,0,66
Discovery,8,S,0,0,66
Discovery,9,S,0,0,66
Discovery,10,S,0,0,66
Discovery,11,S,0,0,66
Discovery,12,S,0,0,66
Discovery,13,S,0,0,66
Discovery,14,S,0,0,66
Discovery,15,S,0,0,66
Discovery,16,S,0,0,66
Discovery,17,S,0,0,66
Discovery,18,S,0,0,66
Discovery,19,S,0,0,66
Discovery,20,S,0,0,66
Discovery,21,S,0,0,66
Discovery,22,S,0,0,66
Discovery,23,S,0,0,66
Discovery,24,S,0,0,66
Discovery,25,S,0,0,66
Discovery,26,S,0,0,66
Discovery,27,S,0,0,66
Discovery,28,S,0,0,66
Discovery,29,S,0,0,66
Discovery,30,S,0,0,66
Discovery,31,S,0,0,66
Discovery,32,S,0,0,66
Discovery,33,S,0,0,66
Discovery,34,S,0,0,66
Discovery,35,S,0,0,66
Discovery,36,S,0,0,66
Discovery,37,S,0,0,66
Discovery,38,S,0,0,66
Discovery,39,S,0,0,66
Discovery,40,S,0,0,66
Discovery,41,S,0,0,66
Discovery,42,S,0,0,66
Discovery,43,S,0,0,66
Discovery,44,S,0,0,66
Discovery,45,S,0,0,66
Discovery,46,S,0,0,66
Discovery,47,S,0,0,66
Discovery,48,S,0,0,66
Discovery,49,S,0,0,66
Discovery,50,S,0,0,66
Discovery,51,S,0,0,66
Discovery,52,S,0,0,66
Discovery,53,S,0,0,66
Discovery,54,S,0,0,66
Discovery,55,S,0,0,66
Discovery,56,S,0,0,66
Discovery,57,S,0,0,66
Discovery,58,S,0,0,66
Discovery,59,S,0,0,66
Discovery,60,S,0,0,66
Discovery,1,U,0,0,35
Discovery,2,U,0,0,35
Discovery,3,U,0,0,35
Discovery,4,U,0,0,35
Discovery,5,U,0,0,35
Discovery,6,U,0,0,35
Discovery,7,U,0,0,35
Discovery,8,U,0,0,35
Discovery,9,U,0,0,35
Discovery,10,U,0,0,35
Discovery,11,U,0,0,35
Discovery,12,U,0,0,35
Discovery,13,U,0,0,35
Discovery,14,U,0,0,35
Discovery,15,U,0,0,35
Discovery,16,U,0,0,35
Discovery,17,U,0,0,35
Discovery,18,U,0,0,35
Discovery,19,U,0,0,35
Discovery,20,U,0,0,35
Discovery,21,U,0,0,35
Discovery,22,U,0,0,35
Discovery,23,U,0,0,35
Discovery,24,U,0,0,35
Discovery,25,U,0,0,35
Discovery,26,U,0,0,35
Discovery,27,U,0,0,35
Discovery,28,U,0,0,35
Discovery,29,U,0,0,35
Discovery,30,U,0,0,35
Discovery,31,U,0,0,35
Discovery,32,U,0,0,35
Discovery,33,U,0,0,35
Discovery,34,U,0,0,35
Discovery,35,U,0,0,35
Discovery,36,U,0,0,35
Discovery,37,U,0,0,35
Discovery,38,U,0,0,35
Discovery,39,U,0,0,35
Discovery,40,U,0,0,35
Discovery,41,U,0,0,35
Discovery,42,U,0,0,35
Discovery,43,U,0,0,35
Discovery,44,U,0,0,35
Discovery,45,U,0,0,35
Discovery,46,U,0,0,35
Discovery,47,U,0,0,35
Discovery,48,U,0,0,35
Discovery,49,U,0,0,35
Discovery,50,U,0,0,35
Discovery,51,U,0,0,35
Discovery,52,U,0,0,35
Discovery,53,U,0,0,35
Discovery,54,U,0,0,35
Discovery,55,U,0,0,35
Discovery,56,U,0,0,35
Discovery,57,U,0,0,35
Discovery,58,U,0,0,35
Discovery,59,U,0,0,35
Discovery,60,U,0,0,35
Discovery,1,W,0,0,67
Discovery,2,W,0,0,67
Discovery,3,W,0,0,67
Discovery,4,W,0,0,67
Discovery,5,W,0,0,67
Discovery,6,W,1,1,67
Discovery,7,W,1,1,67
Discovery,8,W,0,0,67
Discovery,9,W,0,0,67
Discovery,10,W,0,0,67
Discovery,11,W,1,1,67
Discovery,12,W,1,1,67
Discovery,13,W,0,0,67
Discovery,14,W,0,0,67
Discovery,15,W,0,0,67
Discovery,16,W,0,0,67
Discovery,17,W,1,1,67
Discovery,18,W,1,1,67
Discovery,19,W,0,0,67
Discovery,20,W,1,1,67
Discovery,21,W,1,1,67
Discovery,22,W,0,0,67
Discovery,23,W,1,1,67
Discovery,24,W,1,1,67
Discovery,25,W,0,0,67
Discovery,26,W,1,1,67
Discovery,27,W,0,0,67
Discovery,28,W,0,0,67
Discovery,29,W,2,1,67
Discovery,30,W,3,1,67
Discovery,31,W,1,1,67
Discovery,32,W,1,1,67
Discovery,33,W,1,1,67
Discovery,34,W,1,1,67
Discovery,35,W,4,1,67
Discovery,36,W,4,1,67
Discovery,37,W,2,1,67
Discovery,38,W,2,1,67
Discovery,39,W,1,1,67
Discovery,40,W,4,1,67
Discovery,41,W,4,1,67
Discovery,42,W,3,1,67
Discovery,43,W,1,1,67
Discovery,44,W,4,1,67
Discovery,45,W,4,1,67
Discovery,46,W,3,1,67
Discovery,47,W,4,1,67
Discovery,48,W,5,1,67
Discovery,49,W,6,1,67
Discovery,50,W,6,1,67
Discovery,51,W,5,1,67
Discovery,52,W,4,1,67
Discovery,53,W,2,1,67
Discovery,54,W,2,1,67
Discovery,55,W,3,1,67
Discovery,56,W,6,1,67
Discovery,57,W,6,1,67
Discovery,58,W,5,1,67
Discovery,59,W,5,1,67
Discovery,60,W,6,1,67
Discovery,1,Y,0,0,167
Discovery,2,Y,0,0,167
Discovery,3,Y,0,0,167
Discovery,4,Y,0,0,167
Discovery,5,Y,1,1,167
Discovery,6,Y,1,1,167
Discovery,7,Y,1,1,167
Discovery,8,Y,1,1,167
Discovery,9,Y,1,1,167
Discovery,10,Y,1,1,167
Discovery,11,Y,1,1,167
Discovery,12,Y,1,1,167
Discovery,13,Y,1,1,167
Discovery,14,Y,1,1,167
Discovery,15,Y,1,1,167
Discovery,16,Y,1,1,167
Discovery,17,Y,1,1,167
Discovery,18,Y,1,1,167
Discovery,19,Y,0,0,167
Discovery,20,Y,2,1,167
Discovery,21,Y,2,1,167
Discovery,22,Y,2,1,167
Discovery,23,Y,2,1,167
Discovery,24,Y,2,1,167
Discovery,25,Y,2,1,167
Discovery,26,Y,1,1,167
Discovery,27,Y,1,1,167
Discovery,28,Y,2,1,167
Discovery,29,Y,2,1,167
Discovery,30,Y,1,1,167
Discovery,31,Y,1,1,167
Discovery,32,Y,2,1,167
Discovery,33,Y,3,1,167
Discovery,34,Y,3,1,167
Discovery,35,Y,1,1,167
Discovery,36,Y,0,0,167
Discovery,37,Y,3,1,167
Discovery,38,Y,2,1,167
Discovery,39,Y,1,1,167
Discovery,40,Y,2,1,167
Discovery,41,Y,0,0,167
Discovery,42,Y,2,1,167
Discovery,43,Y,4,1,167
Discovery,44,Y,3,1,167
Discovery,45,Y,3,1,167
Discovery,46,Y,2,1,167
Discovery,47,Y,3,1,167
Discovery,48,Y,2,1,167
Discovery,49,Y,2,1,167
Discovery,50,Y,3,1,167
Discovery,51,Y,1,1,167
Discovery,52,Y,3,1,167
Discovery,53,Y,6,1,167
Discovery,54,Y,2,1,167
Discovery,55,Y,1,1,167
Discovery,56,Y,3,1,167
Discovery,57,Y,8,1,167
Discovery,58,Y,7,1,167
Discovery,59,Y,4,1,167
Discovery,60,Y,3,1,167
Discovery,1,AA,0,0,59
Discovery,2,AA,0,0,59
Discovery,3,AA,0,0,59
Discovery,4,AA,0,0,59
Discovery,5,AA,0,0,59
Discovery,6,AA,0,0,59
Discovery,7,AA,0,0,59
Discovery,8,AA,0,0,59
Discovery,9,AA,0,0,59
Discovery,10,AA,0,0,59
Discovery,11,AA,0,0,59
Discovery,12,AA,0,0,59
Discovery,13,AA,0,0,59
Discovery,14,AA,0,0,59
Discovery,15,AA,0,0,59
Discovery,16,AA,0,0,59
Discovery,17,AA,0,0,59
Discovery,18,AA,0,0,59
Discovery,19,AA,0,0,59
Discovery,20,AA,0,0,59
Discovery,21,AA,0,0,59
Discovery,22,AA,0,0,59
Discovery,23,AA,0,0,59
Discovery,24,AA,0,0,59
Discovery,25,AA,0,0,59
Discovery,26,AA,2,1,59
Discovery,27,AA,2,1,59
Discovery,28,AA,1,1,59
Discovery,29,AA,0,0,59
Discovery,30,AA,2,1,59
Discovery,31,AA,2,1,59
Discovery,32,AA,1,1,59
Discovery,33,AA,2,1,59
Discovery,34,AA,3,1,59
Discovery,35,AA,3,1,59
Discovery,36,AA,1,1,59
Discovery,37,AA,3,1,59
Discovery,38,AA,5,1,59
Discovery,39,AA,4,1,59
Discovery,40,AA,5,1,59
Discovery,41,AA,4,1,59
Discovery,42,AA,7,1,59
Discovery,43,AA,1,1,59
Discovery,44,AA,6,1,59
Discovery,45,AA,8,1,59
Discovery,46,AA,6,1,59
Discovery,47,AA,7,1,59
Discovery,48,AA,5,1,59
Discovery,49,AA,8,1,59
Discovery,50,AA,5,1,59
Discovery,51,AA,4,1,59
Discovery,52,AA,4,1,59
Discovery,53,AA,4,1,59
Discovery,54,AA,8,1,59
Discovery,55,AA,11,1,59
Discovery,56,AA,5,1,59
Discovery,57,AA,6,1,59
Discovery,58,AA,5,1,59
Discovery,59,AA,5,1,59
Discovery,60,AA,4,1,59
Discovery,1,CC,0,0,12
Discovery,2,CC,0,0,12
Discovery,3,CC,0,0,12
Discovery,4,CC,0,0,12
Discovery,5,CC,0,0,12
Discovery,6,CC,0,0,12
Discovery,7,CC,0,0,12
Discovery,8,CC,0,0,12
Discovery,9,CC,0,0,12
Discovery,10,CC,0,0,12
Discovery,11,CC,0,0,12
Discovery,12,CC,0,0,12
Discovery,13,CC,0,0,12
Discovery,14,CC,0,0,12
Discovery,15,CC,0,0,12
Discovery,16,CC,0,0,12
Discovery,17,CC,0,0,12
Discovery,18,CC,0,0,12
Discovery,19,CC,0,0,12
Discovery,20,CC,0,0,12
Discovery,21,CC,0,0,12
Discovery,22,CC,0,0,12
Discovery,23,CC,0,0,12
Discovery,24,CC,0,0,12
Discovery,25,CC,0,0,12
Discovery,26,CC,0,0,12
Discovery,27,CC,0,0,12
Discovery,28,CC,0,0,12
Discovery,29,CC,0,0,12
Discovery,30,CC,0,0,12
Discovery,31,CC,0,0,12
Discovery,32,CC,0,0,12
Discovery,33,CC,0,0,12
Discovery,34,CC,0,0,12
Discovery,35,CC,0,0,12
Discovery,36,CC,0,0,12
Discovery,37,CC,0,0,12
Discovery,38,CC,0,0,12
Discovery,39,CC,0,0,12
Discovery,40,CC,0,0,12
Discovery,41,CC,0,0,12
Discovery,42,CC,0,0,12
Discovery,43,CC,0,0,12
Discovery,44,CC,0,0,12
Discovery,45,CC,0,0,12
Discovery,46,CC,0,0,12
Discovery,47,CC,0,0,12
Discovery,48,CC,0,0,12
Discovery,49,CC,0,0,12
Discovery,50,CC,0,0,12
Discovery,51,CC,0,0,12
Discovery,52,CC,0,0,12
Discovery,53,CC,0,0,12
Discovery,54,CC,0,0,12
Discovery,55,CC,0,0,12
Discovery,56,CC,0,0,12
Discovery,57,CC,0,0,12
Discovery,58,CC,0,0,12
Discovery,59,CC,0,0,12
Discovery,60,CC,0,0,12
Discovery,1,EE,0,0,11
Discovery,2,EE,0,0,11
Discovery,3,EE,0,0,11
Discovery,4,EE,0,0,11
Discovery,5,EE,0,0,11
Discovery,6,EE,0,0,11
Discovery,7,EE,0,0,11
Discovery,8,EE,0,0,11
Discovery,9,EE,0,0,11
Discovery,10,EE,0,0,11
Discovery,11,EE,0,0,11
Discovery,12,EE,0,0,11
Discovery,13,EE,0,0,11
Discovery,14,EE,0,0,11
Discovery,15,EE,0,0,11
Discovery,16,EE,0,0,11
Discovery,17,EE,0,0,11
Discovery,18,EE,0,0,11
Discovery,19,EE,0,0,11
Discovery,20,EE,0,0,11
Discovery,21,EE,0,0,11
Discovery,22,EE,0,0,11
Discovery,23,EE,0,0,11
Discovery,24,EE,0,0,11
Discovery,25,EE,0,0,11
Discovery,26,EE,0,0,11
Discovery,27,EE,0,0,11
Discovery,28,EE,0,0,11
Discovery,29,EE,0,0,11
Discovery,30,EE,1,1,11
Discovery,31,EE,0,0,11
Discovery,32,EE,0,0,11
Discovery,33,EE,0,0,11
Discovery,34,EE,0,0,11
Discovery,35,EE,0,0,11
Discovery,36,EE,0,0,11
Discovery,37,EE,1,1,11
Discovery,38,EE,1,1,11
Discovery,39,EE,1,1,11
Discovery,40,EE,1,1,11
Discovery,41,EE,1,1,11
Discovery,42,EE,1,1,11
Discovery,43,EE,1,1,11
Discovery,44,EE,0,0,11
Discovery,45,EE,1,1,11
Discovery,46,EE,1,1,11
Discovery,47,EE,1,1,11
Discovery,48,EE,1,1,11
Discovery,49,EE,1,1,11
Discovery,50,EE,1,1,11
Discovery,51,EE,0,0,11
Discovery,52,EE,1,1,11
Discovery,53,EE,1,1,11
Discovery,54,EE,1,1,11
Discovery,55,EE,1,1,11
Discovery,56,EE,1,1,11
Discovery,57,EE,1,1,11
Discovery,58,EE,1,1,11
Discovery,59,EE,1,1,11
Discovery,60,EE,1,1,11
Discovery,1,GG,1,1,181
Discovery,2,GG,2,1,181
Discovery,3,GG,5,1,181
Discovery,4,GG,4,1,181
Discovery,5,GG,5,1,181
Discovery,6,GG,3,1,181
Discovery,7,GG,3,1,181
Discovery,8,GG,4,1,181
Discovery,9,GG,2,1,181
Discovery,10,GG,2,1,181
Discovery,11,GG,3,1,181
Discovery,12,GG,4,1,181
Discovery,13,GG,5,1,181
Discovery,14,GG,2,1,181
Discovery,15,GG,3,1,181
Discovery,16,GG,4,1,181
Discovery,17,GG,2,1,181
Discovery,18,GG,3,1,181
Discovery,19,GG,4,1,181
Discovery,20,GG,7,1,181
Discovery,21,GG,6,1,181
Discovery,22,GG,6,1,181
Discovery,23,GG,11,1,181
Discovery,24,GG,12,1,181
Discovery,25,GG,9,1,181
Discovery,26,GG,9,1,181
Discovery,27,GG,7,1,181
Discovery,28,GG,8,1,181
Discovery,29,GG,7,1,181
Discovery,30,GG,9,1,181
Discovery,31,GG,8,1,181
Discovery,32,GG,11,1,181
Discovery,33,GG,13,1,181
Discovery,34,GG,11,1,181
Discovery,35,GG,13,1,181
Discovery,36,GG,11,1,181
Discovery,37,GG,11,1,181
Discovery,38,GG,12,1,181
Discovery,39,GG,13,1,181
Discovery,40,GG,16,1,181
Discovery,41,GG,18,1,181
Discovery,42,GG,15,1,181
Discovery,43,GG,16,1,181
Discovery,44,GG,16,1,181
Discovery,45,GG,16,1,181
Discovery,46,GG,16,1,181
Discovery,47,GG,15,1,181
Discovery,48,GG,16,1,181
Discovery,49,GG,17,1,181
Discovery,50,GG,20,1,181
Discovery,51,GG,17,1,181
Discovery,52,GG,21,1,181
Discovery,53,GG,22,1,181
Discovery,54,GG,21,1,181
Discovery,55,GG,18,1,181
Discovery,56,GG,20,1,181
Discovery,57,GG,21,1,181
Discovery,58,GG,19,1,181
Discovery,59,GG,17,1,181
Discovery,60,GG,15,1,181
Discovery,1,II,0,0,34
Discovery,2,II,0,0,34
Discovery,3,II,0,0,34
Discovery,4,II,0,0,34
Discovery,5,II,0,0,34
Discovery,6,II,0,0,34
Discovery,7,II,0,0,34
Discovery,8,II,0,0,34
Discovery,9,II,0,0,34
Discovery,10,II,0,0,34
Discovery,11,II,0,0,34
Discovery,12,II,0,0,34
Discovery,13,II,0,0,34
Discovery,14,II,0,0,34
Discovery,15,II,0,0,34
Discovery,16,II,0,0,34
Discovery,17,II,0,0,34
Discovery,18,II,0,0,34
Discovery,19,II,0,0,34
Discovery,20,II,0,0,34
Discovery,21,II,0,0,34
Discovery,22,II,0,0,34
Discovery,23,II,0,0,34
Discovery,24,II,0,0,34
Discovery,25,II,0,0,34
Discovery,26,II,0,0,34
Discovery,27,II,0,0,34
Discovery,28,II,0,0,34
Discovery,29,II,0,0,34
Discovery,30,II,0,0,34
Discovery,31,II,0,0,34
Discovery,32,II,0,0,34
Discovery,33,II,0,0,34
Discovery,34,II,0,0,34
Discovery,35,II,0,0,34
Discovery,36,II,0,0,34
Discovery,37,II,0,0,34
Discovery,38,II,0,0,34
Discovery,39,II,0,0,34
Discovery,40,II,0,0,34
Discovery,41,II,0,0,34
Discovery,42,II,0,0,34
Discovery,43,II,0,0,34
Discovery,44,II,0,0,34
Discovery,45,II,0,0,34
Discovery,46,II,0,0,34
Discovery,47,II,0,0,34
Discovery,48,II,0,0,34
Discovery,49,II,0,0,34
Discovery,50,II,0,0,34
Discovery,51,II,0,0,34
Discovery,52,II,0,0,34
Discovery,53,II,0,0,34
Discovery,54,II,0,0,34
Discovery,55,II,0,0,34
Discovery,56,II,0,0,34
Discovery,57,II,0,0,34
Discovery,58,II,0,0,34
Discovery,59,II,0,0,34
Discovery,60,II,0,0,34
Discovery,1,KK,0,0,42
Discovery,2,KK,0,0,42
Discovery,3,KK,0,0,42
Discovery,4,KK,0,0,42
Discovery,5,KK,0,0,42
Discovery,6,KK,0,0,42
Discovery,7,KK,0,0,42
Discovery,8,KK,0,0,42
Discovery,9,KK,0,0,42
Discovery,10,KK,0,0,42
Discovery,11,KK,0,0,42
Discovery,12,KK,0,0,42
Discovery,13,KK,0,0,42
Discovery,14,KK,0,0,42
Discovery,15,KK,2,1,42
Discovery,16,KK,3,1,42
Discovery,17,KK,2,1,42
Discovery,18,KK,2,1,42
Discovery,19,KK,2,1,42
Discovery,20,KK,0,0,42
Discovery,21,KK,2,1,42
Discovery,22,KK,1,1,42
Discovery,23,KK,1,1,42
Discovery,24,KK,3,1,42
Discovery,25,KK,2,1,42
Discovery,26,KK,1,1,42
Discovery,27,KK,3,1,42
Discovery,28,KK,2,1,42
Discovery,29,KK,2,1,42
Discovery,30,KK,1,1,42
Discovery,31,KK,1,1,42
Discovery,32,KK,1,1,42
Discovery,33,KK,4,1,42
Discovery,34,KK,2,1,42
Discovery,35,KK,2,1,42
Discovery,36,KK,2,1,42
Discovery,37,KK,3,1,42
Discovery,38,KK,2,1,42
Discovery,39,KK,2,1,42
Discovery,40,KK,3,1,42
Discovery,41,KK,1,1,42
Discovery,42,KK,4,1,42
